day_avg_dwell,day_of_week,lat,long,off,on,route,stop_name,total,trip_avg_dwell,unique_stop_number
7.8,WEEKDAY,39.992114,-82.930405,5,12,7,N CASSADY AVE & KENILWOR,17,0.2,3179
18.0,WEEKDAY,39.985429,-82.931556,8,12,7,N CASSADY AVE & E 5TH AV,20,0.5,3181
1.8,WEEKDAY,39.985141,-82.904645,4,1,7,E 5TH AVE & E 7TH AVE,5,0.1,3184
0.8,WEEKDAY,39.985681,-82.899677,2,0,7,3706 E 5TH AVE,2,0.0,3185
1.4,WEEKDAY,39.916756,-82.903379,3,1,5,REFUGEE RD & WEYBURN RD,4,0.0,3239
10.9,WEEKDAY,39.915376,-82.878381,24,10,5,REFUGEE RD & CITIZENS PL,34,0.3,3242
15.4,WEEKDAY,39.915116,-82.873972,51,9,5,REFUGEE RD & TENNYSON BL,60,0.4,3243
9.1,WEEKDAY,39.915396,-82.862568,31,3,5,CHATTERTON RD & NOE BIXB,35,0.3,3245
0.1,WEEKDAY,39.984845,-82.908532,0,0,7,E 5TH AVE & N JAMES RD,0,0.0,3251
156.2,WEEKDAY,39.94198,-82.830411,135,22,1,E LIVINGSTON AVE & BRICE,157,2.0,3192
5.8,WEEKDAY,39.955159,-82.80628,11,2,2,E MAIN ST & HAFT DR,12,0.2,3200
4.0,WEEKDAY,39.955278,-82.800416,10,0,2,E MAIN ST & JACKSON ST,11,0.1,3202
5.0,WEEKDAY,39.955374,-82.795665,8,0,2,E MAIN ST & GRAHAM RD,9,0.1,3203
2.5,WEEKDAY,39.98712,-82.889546,11,0,7,4301 E 5TH AVE,11,0.1,3204
1.1,WEEKDAY,40.004182,-83.153734,4,0,71,HILLIARD ROME & ROBERTS,4,0.1,3297
1.5,WEEKDAY,40.022652,-83.160098,4,1,21,MAIN ST & LUTHER LN,5,0.1,3298
1.3,WEEKDAY,40.023336,-83.160379,0,3,32,MAIN ST & LUTHER LN,3,0.1,3298
0.9,WEEKDAY,40.022685,-83.1601,3,0,71,MAIN ST & LUTHER LN,3,0.1,3298
0.9,WEEKDAY,40.031377,-83.143216,2,0,21,CEMETERY RD & OUTER ST,2,0.1,3304
0.1,WEEKDAY,39.852363,-82.888928,0,0,24,MAIN ST & WEST ST,0,0.0,3291
0.1,WEEKDAY,39.853458,-82.893621,0,0,24,MAIN ST & MADISON ST,0,0.0,3292
1.1,WEEKDAY,39.994643,-83.15239,1,1,21,HILLIARD ROME RD & NIKE,2,0.1,3296
0.9,WEEKDAY,39.994659,-83.152382,3,0,71,HILLIARD ROME RD & NIKE,3,0.1,3296
4.5,WEEKDAY,40.004187,-83.153752,7,3,21,HILLIARD ROME & ROBERTS,11,0.3,3297
2.7,WEEKDAY,39.993904,-83.084452,1,2,5,3265 MCKINLEY AVE,3,0.1,3340
1.8,WEEKDAY,40.023519,-83.044365,0,2,32,FISHINGER RD & EASTON PL,2,0.1,3343
0.1,WEEKDAY,40.026043,-83.045037,0,0,32,KENNY RD & OBERLIN DR,0,0.0,3344
13.7,WEEKDAY,40.084402,-82.975445,38,2,8,KARL RD & HEMPWOOD DR,40,0.2,3349
0.4,WEEKDAY,40.084751,-82.975434,0,0,42,KARL RD & HEMPWOOD DR,1,0.2,3349
0.1,WEEKDAY,40.090496,-82.97544,0,0,42,6035 KARL RD,0,0.1,3356
0.0,WEEKDAY,40.095691,-82.975977,0,0,42,6292 KARL RD,0,0.0,3367
12.2,WEEKDAY,40.031031,-82.96398,14,9,6,CLEVELAND AVE & OAKLAND,22,0.4,1123
41.9,WEEKDAY,40.031007,-82.963987,103,30,101,CLEVELAND AVE & OAKLAND,133,0.5,1123
14.3,WEEKDAY,40.036229,-82.9629,33,11,6,CLEVELAND AVE & HUY RD,44,0.4,1124
24.7,WEEKDAY,40.036277,-82.962871,30,38,32,CLEVELAND AVE & HUY RD,68,0.7,1124
0.9,WEEKDAY,39.997141,-82.978055,4,0,101,CLEVELAND AVE & WINDSOR,4,0.2,1102
3.5,WEEKDAY,39.998512,-82.976879,6,2,6,CLEVELAND AVE & E 15TH A,9,0.1,1103
8.5,WEEKDAY,39.998524,-82.976888,11,5,8,CLEVELAND AVE & E 15TH A,16,0.1,1103
0.5,WEEKDAY,39.998498,-82.976893,2,0,101,CLEVELAND AVE & E 15TH A,2,0.1,1103
8.7,WEEKDAY,40.00071,-82.975379,11,13,6,CLEVELAND AVE & E 17TH A,24,0.3,1104
53.7,WEEKDAY,40.035997,-82.963218,43,155,101,CLEVELAND AVE & HUY RD,199,0.6,1132
16.1,WEEKDAY,40.031533,-82.964108,7,21,6,CLEVELAND AVE & OAKLAND,28,0.5,1134
18.0,WEEKDAY,40.031587,-82.96419,11,21,32,CLEVELAND AVE & OAKLAND,33,0.5,1134
46.4,WEEKDAY,40.031539,-82.964099,30,101,101,CLEVELAND AVE & OAKLAND,131,0.5,1134
1.6,WEEKDAY,40.029132,-82.964272,1,2,6,CLEVELAND AVE & E NORTH,3,0.0,1135
14.8,WEEKDAY,40.022946,-82.964803,11,17,6,CLEVELAND AVE & E WEBER,28,0.4,1139
45.9,WEEKDAY,40.022959,-82.964794,48,90,101,CLEVELAND AVE & E WEBER,137,0.5,1139
1.0,WEEKDAY,40.020368,-82.964989,2,1,6,CLEVELAND AVE & ABERDEEN,3,0.0,1140
0.1,WEEKDAY,40.020351,-82.964978,0,0,101,CLEVELAND AVE & ABERDEEN,0,0.0,1140
6.6,WEEKDAY,40.019214,-82.965089,3,7,6,CLEVELAND AVE & GENESSEE,10,0.2,1141
0.2,WEEKDAY,40.029213,-82.964255,0,0,101,CLEVELAND AVE & E NORTH,0,0.0,1135
4.3,WEEKDAY,40.027509,-82.964396,3,6,6,CLEVELAND AVE & WELDON A,9,0.1,1136
0.1,WEEKDAY,40.027435,-82.96439,0,0,101,CLEVELAND AVE & WELDON A,0,0.0,1136
2.6,WEEKDAY,40.02538,-82.964568,2,3,6,CLEVELAND AVE & E LAKEVI,4,0.1,1137
0.1,WEEKDAY,40.025446,-82.964553,0,0,101,CLEVELAND AVE & E LAKEVI,0,0.0,1137
8.9,WEEKDAY,39.999834,-82.976121,8,16,6,CLEVELAND AVE & E 17TH A,24,0.3,1151
17.5,WEEKDAY,39.999893,-82.976146,42,33,8,CLEVELAND AVE & E 17TH A,74,0.3,1151
35.5,WEEKDAY,39.999843,-82.976103,56,94,101,CLEVELAND AVE & E 17TH A,150,0.4,1151
3.1,WEEKDAY,39.998932,-82.976718,4,2,6,CLEVELAND AVE & E 15TH A,6,0.1,1152
4.5,WEEKDAY,39.998933,-82.97673,4,6,8,CLEVELAND AVE & E 15TH A,10,0.1,1152
38.8,WEEKDAY,40.006472,-82.971872,49,99,101,CLEVELAND AVE & E 24TH A,148,0.5,1147
4.0,WEEKDAY,40.004541,-82.973069,3,5,6,CLEVELAND AVE & E 22ND A,8,0.1,1148
0.5,WEEKDAY,40.004527,-82.973082,1,0,101,CLEVELAND AVE & E 22ND A,2,0.1,1148
4.5,WEEKDAY,40.001402,-82.975085,7,5,6,CLEVELAND AVE & E 18TH A,11,0.1,1150
0.6,WEEKDAY,40.001377,-82.975091,2,0,101,CLEVELAND AVE & E 18TH A,2,0.1,1150
21.3,WEEKDAY,39.957274,-82.999253,3,10,41,COTA TRANSIT TERMINAL BA,13,0.8,411
3.7,WEEKDAY,39.957213,-82.999204,3,3,44,COTA TRANSIT TERMINAL BA,5,0.6,411
7.9,WEEKDAY,39.956895,-82.998451,4,5,72,COTA TRANSIT TERMINAL BA,8,0.2,427
3.5,WEEKDAY,39.957478,-82.998091,2,3,74,COTA TRANSIT TERMINAL BA,5,0.6,427
127.3,WEEKDAY,39.965859,-83.002132,12,16,6,SPRING ST TERMINAL BAY 2,28,21.2,429
8.6,WEEKDAY,39.95726,-82.998475,2,6,71,COTA TRANSIT TERMINAL BA,8,0.3,467
10.1,WEEKDAY,39.957417,-82.999317,4,3,42,COTA TRANSIT TERMINAL BA,7,1.7,478
21.2,WEEKDAY,39.957317,-82.999278,8,11,43,COTA TRANSIT TERMINAL BA,19,0.7,478
10.7,WEEKDAY,39.956896,-82.999028,4,9,45,COTA TRANSIT TERMINAL BA,13,0.4,498
3.4,WEEKDAY,39.957268,-82.999214,2,2,46,COTA TRANSIT TERMINAL BA,5,0.6,498
0.4,WEEKDAY,39.99891,-82.976715,1,1,101,CLEVELAND AVE & E 15TH A,1,0.1,1152
1.8,WEEKDAY,39.995187,-82.980224,3,2,6,CLEVELAND AVE & CHITTEND,5,0.1,1154
2.4,WEEKDAY,39.995173,-82.980253,3,4,8,CLEVELAND AVE & CHITTEND,6,0.0,1154
0.1,WEEKDAY,39.995153,-82.980236,0,0,101,CLEVELAND AVE & CHITTEND,1,0.0,1154
20.2,WEEKDAY,39.993929,-82.981551,13,20,6,CLEVELAND AVE & E 11TH A,32,0.6,1155
0.5,WEEKDAY,39.987785,-82.987932,2,0,101,CLEVELAND AVE & ESSEX AV,2,0.1,1158
2.3,WEEKDAY,39.981172,-82.989615,1,3,6,CLEVELAND AVE & 2ND AVE,5,0.1,1162
10.3,WEEKDAY,39.981197,-82.989608,9,22,101,CLEVELAND AVE & 2ND AVE,30,0.1,1162
1.9,WEEKDAY,39.972659,-82.990295,1,1,6,427 CLEVELAND AVE,3,0.1,1163
0.2,WEEKDAY,39.972612,-82.990309,0,0,101,427 CLEVELAND AVE,0,0.0,1163
31.3,WEEKDAY,39.993959,-82.981576,34,52,8,CLEVELAND AVE & E 11TH A,86,0.5,1155
47.5,WEEKDAY,39.993943,-82.981527,62,104,101,CLEVELAND AVE & E 11TH A,166,0.6,1155
3.3,WEEKDAY,39.990801,-82.984795,5,4,6,CLEVELAND AVE & CAMDEN A,8,0.1,1157
0.3,WEEKDAY,39.990851,-82.984801,1,0,101,CLEVELAND AVE & CAMDEN A,1,0.0,1157
12.6,WEEKDAY,39.987793,-82.987871,8,6,6,CLEVELAND AVE & ESSEX AV,14,0.4,1158
1.1,WEEKDAY,39.999892,-82.852976,2,2,25,TECHCENTER DR & AEP,3,0.1,932
2.5,WEEKDAY,39.922847,-82.995475,3,2,8,S HIGH ST & HOSACK ST,5,0.1,1059
3.4,WEEKDAY,39.948831,-82.951675,8,10,1,E LIVINGSTON AVE & BULEN,18,0.0,1086
17.3,WEEKDAY,39.969567,-82.990403,12,34,6,CLEVELAND AVE & MOUNT VE,46,0.5,1089
3.3,WEEKDAY,40.064332,-83.07744,0,24,72,BETHEL RD & HEDGEROW RD,24,0.4,5609
3.1,WEEKDAY,40.064343,-83.07746,1,8,1,BETHEL RD & HEDGEROW RD,8,0.1,5609
62.6,WEEKDAY,39.954203,-82.999024,60,138,121,S HIGH ST & E MOUND ST,198,0.7,6370
0.6,WEEKDAY,40.028335,-83.103396,0,0,32,FISHINGER RD & DUBLIN RD,0,0.0,5641
0.1,WEEKDAY,40.030402,-83.153862,0,0,21,CEMETERY RD & NORWICH ST,1,0.0,5557
1.3,WEEKDAY,40.052165,-82.908937,3,0,34,STELZER RD & COLLIERY AV,3,0.0,5672
1.8,WEEKDAY,40.011543,-82.929291,3,1,7,N CASSADY AVE & E HUDSON,5,0.1,5667
2.0,WEEKDAY,40.02116,-82.91139,4,1,7,STELZER RD & AGLER RD,5,0.1,5668
3.3,WEEKDAY,40.021127,-82.911191,7,3,23,STELZER RD & AGLER RD,10,0.0,5668
2.6,WEEKDAY,40.033908,-82.910064,5,2,7,STELZER RD & MCCUTCHEON,7,0.1,5669
8.4,WEEKDAY,40.033895,-82.910081,23,6,23,STELZER RD & MCCUTCHEON,28,0.1,5669
3.5,WEEKDAY,40.064249,-83.070954,10,0,1,BETHEL RD & MCKITRICK BL,10,0.1,5606
0.9,WEEKDAY,40.064262,-83.070996,4,0,72,BETHEL RD & MCKITRICK BL,4,0.1,5606
0.8,WEEKDAY,40.064487,-83.078205,3,0,1,BETHEL RD & BETHEL PARK,3,0.0,5607
1.3,WEEKDAY,40.064484,-83.078184,1,1,33,BETHEL RD & BETHEL PARK,1,0.0,5607
2.4,WEEKDAY,40.064503,-83.078192,20,0,72,BETHEL RD & BETHEL PARK,20,0.3,5607
8.0,WEEKDAY,39.980685,-82.919811,9,9,7,3096 ALLEGHENY AVE,18,0.1,5696
11.5,WEEKDAY,39.987079,-82.913974,26,16,23,750 STELZER RD,42,0.2,5702
1.6,WEEKDAY,39.990092,-82.91373,4,2,23,STELZER RD & E 11TH AVE,6,0.0,5703
1.0,WEEKDAY,40.089868,-83.049556,0,2,74,LINWORTH RD & STATE ROUT,2,0.5,5707
0.0,WEEKDAY,40.083307,-83.049624,0,0,74,LINWORTH RD & SEDGWICK R,0,0.0,5709
7.3,WEEKDAY,40.029855,-83.116481,17,2,32,3650 FISHINGER BLVD,19,0.4,5502
3.6,WEEKDAY,40.031613,-83.116185,4,1,32,FISHINGER BLVD & RIDGE M,5,0.2,5503
572.8,WEEKDAY,39.95083,-83.147278,53,55,9,WESTWOODS PARK AND RIDE,108,10.6,5520
1459.7,WEEKDAY,39.950792,-83.147269,163,152,10,WESTWOODS PARK AND RIDE,315,8.6,5520
3.9,WEEKDAY,40.031746,-83.140543,1,3,21,CEMETERY RD & LEAP RD,4,0.3,5530
1.4,WEEKDAY,40.04053,-82.909729,1,3,23,STELZER RD & MONTCLAIR D,4,0.0,5684
1.3,WEEKDAY,40.040542,-82.909678,0,2,32,STELZER RD & MONTCLAIR D,2,0.0,5684
7.9,WEEKDAY,40.033941,-82.910227,3,8,7,STELZER RD & MCCUTCHEON,11,0.2,5685
14.2,WEEKDAY,40.033937,-82.910216,6,21,23,STELZER RD & MCCUTCHEON,27,0.2,5685
19.3,WEEKDAY,40.034006,-82.910292,4,29,32,STELZER RD & MCCUTCHEON,33,0.5,5685
0.5,WEEKDAY,40.106557,-83.064583,2,0,74,SMOKY ROW & ST PETERS PA,2,0.2,5575
2.5,WEEKDAY,39.97778,-82.961001,3,1,11,TAYLOR AVE & MARYLAND AV,4,0.1,5579
21.2,WEEKDAY,39.95179,-83.000331,3,35,121,S FRONT ST & W BLENKNER,38,0.2,5582
5.8,WEEKDAY,39.946252,-83.111354,2,8,6,GEORGESVILLE RD & LINCOL,10,0.2,5595
0.6,WEEKDAY,39.946244,-83.111355,1,0,21,GEORGESVILLE RD & LINCOL,2,0.0,5595
10.3,WEEKDAY,40.033976,-82.910153,29,3,32,STELZER RD & MCCUTCHEON,32,0.3,5669
0.2,WEEKDAY,40.040468,-82.909544,0,0,7,STELZER RD & MONTCLAIR D,0,0.0,5670
1.4,WEEKDAY,40.040394,-82.909572,4,1,23,STELZER RD & MONTCLAIR D,5,0.0,5670
1.1,WEEKDAY,40.040449,-82.909564,1,0,32,STELZER RD & MONTCLAIR D,1,0.0,5670
1.1,WEEKDAY,40.052184,-82.908889,2,0,7,STELZER RD & COLLIERY AV,2,0.0,5672
0.1,WEEKDAY,39.986758,-82.873764,0,0,7,4569 E 5TH AVE,0,0.0,5722
1.1,WEEKDAY,39.986904,-82.873432,0,0,7,4800 E 5TH AVE,0,0.0,5723
0.8,WEEKDAY,39.989659,-82.869459,0,1,7,E 5TH AVE & N HAMILTON R,2,0.0,5724
5.8,WEEKDAY,39.98721,-82.885492,3,1,7,E 5TH AVE & N YEARLING R,4,0.2,5725
3.3,WEEKDAY,39.987389,-82.886921,1,2,7,E 5TH AVE & N YEARLING R,2,0.1,5726
1.7,WEEKDAY,39.989728,-82.869051,2,2,7,N HAMILTON RD & E 5TH AV,4,0.1,5727
3.1,WEEKDAY,39.98978,-82.868898,4,2,24,N HAMILTON RD & E 5TH AV,6,0.1,5727
2.1,WEEKDAY,40.062062,-82.952901,3,2,6,CLEVELAND AVE & CLYBOURN,5,0.1,5731
0.2,WEEKDAY,40.062045,-82.95289,0,0,101,CLEVELAND AVE & CLYBOURN,0,0.0,5731
9.5,WEEKDAY,40.029422,-82.910693,5,25,7,STELZER RD & GOVERNORS C,30,0.3,5733
7.1,WEEKDAY,40.057082,-82.898225,5,8,24,MORSE RD & APPIAN WAY,13,0.2,5674
1.2,WEEKDAY,40.057065,-82.898146,1,2,25,MORSE RD & APPIAN WAY,3,0.1,5674
1.5,WEEKDAY,40.011968,-82.929307,1,3,7,N CASSADY AVE & E HUDSON,4,0.0,5678
9.6,WEEKDAY,40.001026,-82.930053,5,8,7,1500 N CASSADY AVE,13,0.3,5679
0.6,WEEKDAY,40.040551,-82.909671,0,1,7,STELZER RD & MONTCLAIR D,1,0.0,5684
5.5,WEEKDAY,40.072914,-83.138677,6,4,21,BRITTON PKWY & HIRTH RD,10,0.4,5740
19.0,WEEKDAY,40.074709,-83.132578,9,9,21,TUTTLE MALL AT MACYS,18,0.6,5741
29.5,WEEKDAY,39.996779,-83.011398,28,20,8,153 W 12TH AVE - HALE HA,48,0.4,5742
7.6,WEEKDAY,39.996646,-83.010622,5,7,22,153 W 12TH AVE - HALE HA,12,0.2,5742
20.0,WEEKDAY,39.996781,-83.011407,35,28,31,153 W 12TH AVE - HALE HA,63,0.6,5742
0.2,WEEKDAY,40.008098,-83.15372,0,0,21,HILLIARD ROME & WHISPERI,1,0.0,5610
0.2,WEEKDAY,40.008076,-83.153729,0,0,71,HILLIARD ROME & WHISPERI,0,0.0,5610
0.2,WEEKDAY,40.008411,-83.153551,0,0,21,HILLIARD ROME & WHISPERI,1,0.0,5611
40.3,WEEKDAY,40.084271,-82.951218,19,24,101,CLEVELAND AVE & STATE RO,43,1.1,3125
1.6,WEEKDAY,40.084177,-82.951362,4,2,35,CLEVELAND AVE & STATE RO,5,0.1,3125
19.4,WEEKDAY,39.915391,-82.876648,8,34,5,REFUGEE RD & CITIZENS PL,42,0.6,3416
246.6,WEEKDAY,40.04403,-83.019256,11,11,131,N HIGH ST & BLENHEIM RD,22,8.8,1276
14.1,WEEKDAY,39.92163,-82.896803,9,26,23,COURTRIGHT RD & KIMBERLY,35,0.2,4729
8.2,WEEKDAY,39.924806,-82.898713,4,14,23,COURTRIGHT RD & OAKCREST,18,0.1,4730
1.4,WEEKDAY,39.92873,-82.898401,1,3,23,COURTRIGHT RD & RIVERDAL,4,0.0,4731
5.2,WEEKDAY,39.958228,-82.993372,3,6,11,E RICH ST & S 5TH ST,10,0.3,5048
8.1,WEEKDAY,39.942953,-83.090034,19,2,6,SULLIVANT AVE & DEMOREST,21,0.2,5052
0.2,WEEKDAY,40.068542,-82.952232,1,0,101,CLEVELAND AVE & BRETTON,1,0.0,4966
2.0,WEEKDAY,40.083394,-82.941512,2,2,35,STATE ROUTE 161 & OAK KN,4,0.1,4967
1.4,WEEKDAY,40.08339,-82.941464,1,1,35,STATE ROUTE 161 & NORTHE,2,0.1,4968
2.5,WEEKDAY,40.068982,-82.952356,0,4,6,CLEVELAND AVE & EDMONTON,4,0.1,4969
0.0,WEEKDAY,40.068995,-82.952353,0,0,101,CLEVELAND AVE & EDMONTON,0,0.0,4969
7.5,WEEKDAY,39.963669,-82.914266,15,11,23,S JAMES RD & DALE AVE,26,0.1,4773
3.9,WEEKDAY,39.960923,-82.914504,8,6,23,S JAMES RD & FAIR AVE,15,0.1,4774
62.3,WEEKDAY,39.956838,-82.914866,94,96,23,S JAMES RD & E MAIN ST,190,1.0,4775
4.1,WEEKDAY,39.953807,-82.915094,10,7,23,S JAMES RD & E MOUND ST,17,0.1,4776
4.8,WEEKDAY,39.942253,-83.101598,3,5,6,SULLIVANT AVE & HOLLY HI,8,0.1,4962
20.8,WEEKDAY,39.942478,-83.097084,11,38,6,SULLIVANT AVE & WEDGEWOO,49,0.6,4963
10.3,WEEKDAY,39.942624,-83.093687,3,18,6,SULLIVANT AVE & KINGSFOR,21,0.3,4965
2.1,WEEKDAY,40.06852,-82.952226,4,0,6,CLEVELAND AVE & BRETTON,5,0.1,4966
6.2,WEEKDAY,40.062505,-83.01871,0,12,11,MORSE RD & N HIGH ST,12,0.3,4778
4.5,WEEKDAY,40.065289,-82.976104,4,3,8,RED ROBIN RD & SONG BIRD,7,0.1,4938
4.9,WEEKDAY,39.943917,-82.978193,12,1,5,E WHITTIER ST & S 18TH S,13,0.1,4940
6.4,WEEKDAY,39.950978,-82.998421,8,4,5,S HIGH ST & E HOSTER ST,12,0.1,4941
4.0,WEEKDAY,39.950974,-82.998406,5,3,8,S HIGH ST & E HOSTER ST,7,0.1,4941
2.1,WEEKDAY,39.930986,-82.898229,9,0,23,COURTRIGHT RD & GROVES R,9,0.0,4950
6.6,WEEKDAY,40.06524,-82.97595,3,7,8,RED ROBIN RD & KARL RD,9,0.1,5076
9.3,WEEKDAY,40.081003,-82.975664,17,3,8,KARL RD & COLUMBUS PUBLI,20,0.1,5084
0.4,WEEKDAY,40.080953,-82.975683,1,0,42,KARL RD & COLUMBUS PUBLI,1,0.2,5084
11.5,WEEKDAY,40.062316,-82.970917,9,12,8,4645 TAMARACK BLVD,22,0.2,5093
5.0,WEEKDAY,40.011696,-82.953667,10,4,31,MOCK RD & WOODLAND AVE,14,0.1,5103
8.2,WEEKDAY,39.975569,-82.879095,30,3,10,E BROAD ST & HOLIDAY LAN,33,0.1,1170
12.6,WEEKDAY,39.9776,-82.860331,29,3,10,E BROAD ST & CARDINAL PA,33,0.1,1171
20.0,WEEKDAY,39.977778,-82.859952,3,26,10,E BROAD ST & CARDINAL PA,29,0.2,1172
9.3,WEEKDAY,39.964294,-82.875965,10,11,24,S HAMILTON RD & ETNA RD,21,0.3,1174
11.5,WEEKDAY,39.975839,-83.003274,16,21,1,N HIGH ST & E RUSSELL ST,37,0.1,1178
16.1,WEEKDAY,39.969637,-82.990565,20,21,6,CLEVELAND AVE & MOUNT VE,41,0.5,1166
56.1,WEEKDAY,39.969665,-82.990575,119,136,101,CLEVELAND AVE & MOUNT VE,255,0.7,1166
36.7,WEEKDAY,39.964764,-82.977938,55,25,10,E BROAD ST & S DOUGLAS S,79,0.4,1167
10.4,WEEKDAY,39.973197,-82.901883,24,9,10,E BROAD ST & MAPLEWOOD A,33,0.1,1168
13.7,WEEKDAY,39.973464,-82.899338,24,9,10,E BROAD ST & COLLINGWOOD,33,0.2,1169
13.7,WEEKDAY,39.97584,-83.003273,16,28,2,N HIGH ST & E RUSSELL ST,44,0.2,1178
5.3,WEEKDAY,39.975825,-83.003245,4,6,5,N HIGH ST & E RUSSELL ST,10,0.1,1178
17.4,WEEKDAY,39.975858,-83.00324,56,7,121,N HIGH ST & E RUSSELL ST,63,0.2,1178
2.3,WEEKDAY,39.975839,-83.003251,0,4,131,N HIGH ST & E RUSSELL ST,4,0.2,1178
7.2,WEEKDAY,39.977853,-83.003687,12,20,1,N HIGH ST & BUTTLES AVE,32,0.1,1179
11.3,WEEKDAY,39.98755,-83.005571,16,20,102,N HIGH ST & E 5TH AVE,36,0.3,1184
2.1,WEEKDAY,39.987619,-83.005574,1,4,131,N HIGH ST & E 5TH AVE,5,0.1,1184
43.5,WEEKDAY,39.98916,-83.005876,96,66,1,N HIGH ST & E 6TH AVE,162,0.6,1185
45.0,WEEKDAY,39.989155,-83.005872,101,78,2,N HIGH ST & E 6TH AVE,179,0.6,1185
3.7,WEEKDAY,39.989181,-83.005872,3,3,131,N HIGH ST & E 6TH AVE,6,0.2,1185
13.6,WEEKDAY,39.985141,-83.005109,18,17,2,N HIGH ST & E 4TH AVE,34,0.2,1183
9.8,WEEKDAY,39.984967,-83.005436,8,8,5,N HIGH ST & E 4TH AVE,15,0.1,1183
2.2,WEEKDAY,39.985151,-83.005088,1,3,131,N HIGH ST & E 4TH AVE,4,0.1,1183
21.1,WEEKDAY,39.987502,-83.005566,29,33,1,N HIGH ST & E 5TH AVE,62,0.3,1184
24.9,WEEKDAY,39.987493,-83.005562,36,44,2,N HIGH ST & E 5TH AVE,80,0.3,1184
23.3,WEEKDAY,39.991193,-83.006293,42,56,1,N HIGH ST & EUCLID AVE,98,0.3,1186
24.9,WEEKDAY,39.991197,-83.006291,46,62,2,N HIGH ST & EUCLID AVE,108,0.3,1186
1.5,WEEKDAY,39.991199,-83.006271,2,2,131,N HIGH ST & EUCLID AVE,4,0.1,1186
36.7,WEEKDAY,39.996144,-83.007268,104,92,1,N HIGH ST & CHITTENDEN A,197,0.5,1188
37.2,WEEKDAY,39.996157,-83.007268,114,124,2,N HIGH ST & CHITTENDEN A,238,0.5,1188
40.2,WEEKDAY,40.03625,-82.962896,170,45,101,CLEVELAND AVE & HUY RD,215,0.5,1124
2.8,WEEKDAY,40.037157,-82.957838,5,4,32,INNIS RD & DERBYSHIRE DR,9,0.1,1125
1.7,WEEKDAY,40.037206,-82.955371,1,2,32,INNIS RD & US POSTAL SER,3,0.0,1127
21.3,WEEKDAY,40.035983,-82.963235,12,41,6,CLEVELAND AVE & HUY RD,53,0.6,1132
20.3,WEEKDAY,40.035967,-82.963218,32,29,32,CLEVELAND AVE & HUY RD,62,0.5,1132
3.5,WEEKDAY,39.997716,-83.007568,5,7,131,N HIGH ST & E 13TH AVE,12,0.2,1189
31.3,WEEKDAY,40.000056,-83.008044,66,51,1,N HIGH ST & E 15TH AVE,117,0.4,1190
34.1,WEEKDAY,40.000029,-83.008036,70,70,2,N HIGH ST & E 15TH AVE,140,0.4,1190
13.7,WEEKDAY,40.000093,-83.008023,16,17,31,N HIGH ST & E 15TH AVE,33,0.4,1190
2.2,WEEKDAY,40.000158,-83.008034,2,3,131,N HIGH ST & E 15TH AVE,5,0.1,1190
22.4,WEEKDAY,40.019211,-82.965083,20,38,101,CLEVELAND AVE & GENESSEE,58,0.3,1141
15.6,WEEKDAY,40.013411,-82.967626,16,23,6,CLEVELAND AVE & E HUDSON,40,0.5,1143
41.6,WEEKDAY,40.013419,-82.967613,70,108,101,CLEVELAND AVE & E HUDSON,179,0.5,1143
1.8,WEEKDAY,40.011015,-82.96909,3,3,6,CLEVELAND AVE & CORDELL,6,0.1,1144
0.2,WEEKDAY,40.010988,-82.969087,0,0,101,CLEVELAND AVE & CORDELL,1,0.0,1144
18.2,WEEKDAY,40.006433,-83.009277,76,80,2,N HIGH ST & E LANE AVE,156,0.2,1193
9.8,WEEKDAY,40.006467,-83.009258,30,30,31,N HIGH ST & E LANE AVE,60,0.3,1193
3.2,WEEKDAY,40.006424,-83.009255,14,5,131,N HIGH ST & E LANE AVE,20,0.2,1193
12.9,WEEKDAY,40.00783,-83.009576,25,11,2,N HIGH ST & E NORTHWOOD,37,0.2,1194
5.9,WEEKDAY,40.007797,-83.009547,11,3,31,N HIGH ST & E NORTHWOOD,14,0.2,1194
4.5,WEEKDAY,40.009548,-82.96999,4,6,6,CLEVELAND AVE & E MAYNAR,10,0.1,1145
0.2,WEEKDAY,40.009559,-82.96997,0,0,101,CLEVELAND AVE & E MAYNAR,0,0.0,1145
1.1,WEEKDAY,40.007838,-82.971036,3,1,6,CLEVELAND AVE & E 26TH A,4,0.0,1146
0.2,WEEKDAY,40.007813,-82.971039,1,0,101,CLEVELAND AVE & E 26TH A,1,0.0,1146
10.7,WEEKDAY,40.006454,-82.97189,6,16,6,CLEVELAND AVE & E 24TH A,22,0.3,1147
1.6,WEEKDAY,40.007748,-83.009574,5,0,131,N HIGH ST & E NORTHWOOD,5,0.1,1194
16.5,WEEKDAY,40.00991,-83.010104,65,11,2,N HIGH ST & PATTERSON AV,76,0.2,1195
7.7,WEEKDAY,40.009908,-83.010082,29,3,31,N HIGH ST & PATTERSON AV,32,0.2,1195
2.2,WEEKDAY,40.009883,-83.010109,7,0,131,N HIGH ST & PATTERSON AV,8,0.1,1195
16.4,WEEKDAY,40.011633,-83.010557,61,12,2,N HIGH ST & E BLAKE AVE,73,0.2,1196
56.5,WEEKDAY,40.003559,-83.008719,165,103,1,N HIGH ST & W WOODRUFF A,268,0.7,1192
62.1,WEEKDAY,40.00356,-83.008715,174,239,2,N HIGH ST & W WOODRUFF A,412,0.8,1192
